1,189,3
1,33,4
1,160,4
1,20,4
1,202,5
1,171,5
1,265,4
1,155,2
1,117,3
1,47,4
1,222,4
1,253,5
1,113,5
1,227,4
1,17,3
1,90,4
1,64,5
1,92,3
1,228,5
1,266,1
1,121,4
1,114,5
1,132,4
1,74,1
1,134,4
1,98,4
1,186,4
1,221,5
1,84,4
1,31,3
1,70,3
1,60,5
1,177,5
1,27,2
1,260,1
1,145,2
1,174,5
1,159,3
1,82,5
1,56,4
1,272,3
1,80,4
1,229,4
1,140,1
1,225,2
1,235,5
1,120,1
1,125,3
1,215,3
1,6,5
1,104,1
1,49,3
1,206,4
1,76,4
1,72,4
1,185,4
1,96,5
1,213,2
1,233,2
1,258,5
1,81,5
1,78,1
1,212,4
1,143,1
1,151,4
1,51,4
1,175,5
1,107,4
1,218,3
1,209,4
1,259,1
1,108,5
1,262,3
1,12,5
1,14,5
1,97,3
1,44,5
1,53,3
1,163,4
1,210,4
1,184,4
1,157,4
1,201,3
1,150,5
1,183,5
1,248,4
1,208,5
1,128,4
1,242,5
1,148,2
1,112,1
1,193,4
1,264,2
1,219,1
1,232,3
1,236,4
1,252,2
1,200,3
1,180,3
1,250,4
1,85,3
1,91,5
1,10,3
1,254,1
1,129,5
1,241,4
1,130,3
1,255,2
1,103,1
1,118,3
1,54,3
1,267,4
1,24,3
1,86,5
1,196,5
1,39,4
1,164,3
1,230,4
1,36,2
1,23,4
1,224,5
1,73,3
1,67,3
1,65,4
1,190,5
1,100,5
1,226,3
1,243,1
1,154,5
1,214,4
1,161,4
1,62,3
1,188,3
1,102,2
1,69,3
1,170,5
1,38,3
1,9,5
1,246,5
1,22,4
1,21,1
1,179,3
1,187,4
1,135,4
1,68,4
1,146,4
1,176,5
1,166,5
1,138,1
1,247,1
1,89,5
1,2,3
1,30,3
1,63,2
1,249,4
1,269,5
1,32,5
1,141,3
1,211,3
1,40,3
1,270,5
1,133,4
1,239,4
1,194,4
1,256,4
1,220,3
1,93,5
1,8,1
1,205,3
1,234,4
1,105,2
1,147,3
1,99,3
1,1,5
1,197,5
1,173,5
1,75,4
1,268,5
1,34,2
1,144,4
1,271,2
1,119,5
1,26,3
1,158,3
1,37,2
1,181,5
1,136,3
1,257,4
1,237,2
1,131,1
1,109,5
1,182,4
1,71,3
1,223,5
1,46,4
1,169,5
1,41,2
1,162,4
1,110,1
1,66,4
1,77,4
1,199,4
1,57,5
1,50,5
1,192,4
1,178,5
1,5,3
1,87,5
1,238,4
1,156,4
1,106,4
1,167,2
1,115,5
1,11,2
1,245,2
1,35,1
1,137,5
1,127,5
1,16,5
1,79,4
1,261,1
1,45,5
1,48,5
1,25,4
1,251,4
1,195,5
1,153,3
1,101,2
1,168,5
1,123,4
1,191,5
1,4,3
1,263,1
1,203,4
1,55,5
1,42,5
1,139,3
1,240,3
1,7,4
1,149,2
1,43,4
1,165,5
1,116,3
1,198,5
1,124,5
1,95,4
1,217,3
1,58,4
1,142,2
1,216,5
1,126,2
1,83,3
1,231,1
1,204,5
1,3,4
1,207,5
1,244,2
1,19,5
1,29,1
1,18,4
1,59,5
1,15,5
1,111,5
1,52,4
1,88,4
1,13,5
1,28,4
1,172,5
1,122,3
1,152,5
1,94,2
1,403,3.985567
1,57,3.8400295
1,82,3.9904666
1,473,3.9503365
1,79,4.9782677
1,174,4.990653
1,680,3.9785502
1,64,3.9700532
1,69,3.974264
1,252,4.9366293
1,169,4.957831
1,229,3.9919398
1,588,3.9816647
1,69,4.9677334
1,228,4.989925
1,411,3.970038
1,168,4.803712
1,132,3.9849367
1,174,3.9861765
1,588,3.9876864
1,127,3.9841688
1,228,4.978216
1,4,3.966284
1,59,4.980102
1,199,4.9570622
1,89,4.979482
1,190,4.969922
1,462,3.9425588
1,64,3.9747171
1,228,3.9909108
1,93,4.9092746
1,117,4.977502
1,190,3.9592803
1,161,3.9819899
1,393,3.9788866
1,204,3.988334
1,69,4.9856815
1,243,4.9292703
1,161,4.9880834
1,86,3.9721982
1,502,3.9734454
1,70,3.96788
1,183,4.9898205
1,235,3.9385557
1,172,3.9909613
1,24,4.950778
1,100,4.958893
1,237,4.9720583
1,462,4.954185
1,98,3.98126
1,435,3.983713
1,98,3.9840968
1,67,3.9669502
1,1,4.9765325
1,201,4.9740024
1,257,3.973357
1,238,4.979238
1,7,3.96621
1,988,4.9427767
1,435,3.9842048
1,471,3.9808414
1,285,3.935629
1,11,4.9699383
1,124,4.8500175
1,305,3.9317865
1,246,3.9848702
1,191,4.964872
1,135,4.9815702
1,393,3.967917
1,403,3.9881933
1,455,3.9776058
1,151,4.953761
1,88,3.9862618
1,69,4.9827585
1,91,4.965635
1,739,4.976221
1,423,3.9875696
1,157,3.9713943
1,512,4.9533405
1,20,4.937952
1,35,4.771755
1,182,3.9791353
1,195,3.9847715
1,496,3.9761372
1,423,3.9897678
1,117,3.976336
1,188,4.9716763
1,153,4.9641175
1,367,4.9675674
1,257,3.981542
1,302,4.939748
1,68,4.9737053
1,328,4.946899
1,483,3.9843535
1,121,3.966415
1,96,3.9917786
1,250,3.981542
1,393,4.984257
1,121,3.9769163
1,403,4.982499
1,89,4.9602137
1,172,4.990653
1,69,3.961316
1,302,4.960975
1,219,3.9705014
1,121,4.926771
1,174,4.981001
1,328,3.9631371
1,94,4.9475875
1,176,3.9918566
1,116,4.93523
1,168,3.9776623
1,462,4.9690347
1,153,3.9757688
1,94,3.9839246
1,94,3.961365
1,234,3.9851124
1,69,4.979713
1,97,4.9643717
1,174,3.9813235
1,180,4.978796
1,202,4.984735
1,204,3.9833674
1,144,3.9805849
1,277,3.9189696
1,285,4.9639087
1,393,4.867447
1,24,4.9615436
1,68,4.9692063
1,67,3.9812298
1,715,4.9219694
1,393,4.9698553
1,381,3.9558992
1,257,3.9792929
1,69,4.985273
1,189,4.980379
1,137,3.9763844
1,23,4.9715767
1,210,3.9902034
1,98,4.9862165
1,54,4.94552
1,204,3.9809144
1,234,3.9714901
1,165,4.9786234
1,211,4.973567
1,471,4.974175
1,195,3.9917786
1,60,3.9847794
1,559,4.983061
1,211,4.9701743
1,56,3.9851186
1,168,4.981748
1,116,4.9462194
1,14,3.962896
1,59,4.980974
1,116,4.8867936
1,103,4.9092126
1,218,3.9809954
1,174,3.9892373
1,285,4.9704447
1,403,3.9871778
1,174,4.9843507
1,204,4.9824305
10,16,4
10,486,4
10,175,3
10,611,5
10,7,4
10,100,5
10,461,3
10,488,5
10,285,5
10,504,5
10,289,4
10,340,4
10,505,4
10,489,4
10,657,4
10,463,4
10,655,5
10,321,4
10,48,4
10,203,4
10,218,4
10,124,5
10,283,4
10,4,4
10,704,3
10,22,5
10,155,4
10,294,3
10,656,5
10,64,4
10,702,3
10,615,4
10,200,5
10,223,5
10,651,4
10,711,4
10,705,4
10,696,4
10,367,4
10,509,4
10,135,5
10,498,5
10,164,4
10,191,5
10,496,5
10,385,4
10,519,5
10,156,4
10,703,5
10,99,5
10,194,4
10,588,4
10,695,3
10,447,4
10,418,4
10,160,4
10,176,4
10,435,5
10,706,4
10,275,4
10,371,4
10,234,4
10,168,4
10,497,4
10,475,4
10,269,4
10,493,4
10,495,4
10,195,4
10,521,4
10,13,3
10,183,5
10,132,5
10,420,4
10,712,4
10,186,4
10,199,4
10,710,4
10,558,4
10,483,5
10,56,5
10,603,5
10,127,5
10,133,5
10,98,4
10,1,4
10,652,3
10,144,4
10,698,4
10,474,4
10,82,4
10,510,5
10,216,4
10,211,5
10,531,5
10,357,5
10,162,4
10,161,4
10,697,3
10,50,5
10,157,5
10,302,4
10,694,5
10,606,5
10,221,4
10,432,4
10,116,4
10,334,4
10,692,4
10,480,5
10,527,4
10,274,4
10,333,4
10,33,4
10,245,4
10,404,4
10,174,4
10,129,4
10,178,5
10,11,4
10,182,5
10,134,5
10,137,4
10,462,3
10,205,5
10,663,3
10,467,4
10,511,4
10,32,4
10,513,4
10,529,3
10,664,4
10,530,4
10,319,3
10,273,4
10,693,4
10,197,5
10,69,4
10,60,3
10,708,4
10,170,4
10,602,5
10,582,4
10,701,4
10,185,5
10,499,4
10,276,4
10,629,4
10,478,5
10,59,4
10,192,4
10,654,5
10,709,4
10,482,4
10,414,4
10,518,4
10,617,5
10,230,4
10,470,4
10,699,4
10,589,5
10,238,4
10,502,4
10,430,3
10,180,5
10,70,4
10,23,5
10,700,4
10,525,5
10,153,4
10,85,4
10,40,4
10,12,5
10,286,4
10,179,5
10,479,5
10,610,4
10,707,5
10,484,5
10,686,4
10,604,4
10,93,4
10,9,4
10,198,3
10,68,3.975365
10,131,3.9585805
10,498,4.9232974
10,204,3.9809144
10,91,4.965635
10,480,4.9613366
10,289,4.9415865
10,483,4.959664
10,235,3.9635324
10,668,3.8033028
10,492,3.9691024
10,494,3.9604108
10,403,3.9713402
10,469,3.9410057
10,185,4.93069
10,323,3.9667187
10,393,3.9758844
10,210,3.9902034
10,559,3.9819453
10,471,4.974175
10,237,3.9771273
10,218,3.9772818
10,182,4.973919
10,12,3.9802854
10,654,4.9671235
10,69,3.974187
10,211,3.962816
10,184,4.9740024
10,116,4.93523
10,42,3.95912
10,211,3.9566154
10,769,3.8539164
10,655,3.9524214
10,412,3.9390392
10,199,3.9717817
10,496,4.9701715
10,507,4.9610777
10,166,3.9828987
10,23,4.9715767
10,494,4.9625506
10,94,3.980409
10,199,4.9712296
10,144,3.9805849
10,709,4.888705
10,7,4.977419
10,96,3.9917786
10,474,3.9452097
10,447,3.9801917
10,143,3.9849946
10,82,3.9904666
10,188,3.977341
10,219,4.973138
10,213,3.9658113
10,9,3.9780037
10,382,3.9369154
10,121,3.9769163
10,189,3.9843035
10,483,3.9797192
10,756,3.9716456
10,302,3.9517982
10,497,3.9700406
10,132,3.9841194
10,69,3.9882183
10,175,3.9295878
10,201,4.9740024
10,132,4.9811707
10,433,3.960956
10,10,3.9391572
10,127,3.9841688
10,234,3.9851124
10,706,3.6457148
10,217,3.9864485
10,483,4.977516
10,462,4.9281983
10,498,4.9602532
10,24,4.9615436
10,483,4.980442
10,588,3.9876864
10,403,3.985999
10,219,3.9705014
10,423,3.9732163
10,100,3.975049
10,190,3.9759378
10,174,4.973698
10,559,3.9864485
10,198,4.95568
10,253,4.8478236
10,260,4.9265275
10,153,3.9757688
10,157,3.9713943
10,97,4.9643717
10,67,4.958688
10,297,3.9736068
10,789,4.8781214
10,134,4.95771
10,228,3.982573
10,204,3.9820175
10,405,3.9879103
10,330,3.9229357
10,182,3.9783773
10,482,4.9637346
10,180,3.977093
10,283,3.9834924
10,324,3.9235656
10,57,3.8400295
10,268,3.9848702
10,121,3.9921722
10,89,3.9835856
10,124,3.880014
10,180,4.978796
10,56,3.985666
10,176,4.9898205
10,174,4.9827204
10,393,3.8939574
10,28,4.9385448
10,568,3.9646034
10,462,3.9662452
10,68,3.978964
10,197,3.9808366
10,226,3.9814775
10,582,3.9630413
10,111,3.9773946
10,707,3.942807
10,89,4.9602137
10,216,3.9849038
10,216,3.9686944
10,512,3.9626722
10,479,4.9795337
10,92,3.953253
10,70,3.9592342
10,204,4.9854174
10,304,3.935462
10,283,3.9375389
10,498,3.9405463
10,603,4.9795337
10,59,3.9847794
10,174,3.9813235
10,204,4.982995
10,168,3.9702916
10,134,3.9843535
10,94,3.9441001
10,661,3.9729073
10,485,4.90987
10,403,3.9881933
10,237,3.9808414
10,654,3.9152038
10,145,4.9361305
10,204,3.9833674
10,186,3.9548135
10,50,4.991188
10,95,3.990155
10,455,4.9720073
10,205,3.8674145
10,199,4.968236
10,168,3.9835827
10,387,3.9741728
10,67,3.965484
10,100,4.958893
10,285,3.9568303
10,357,4.978896
10,479,4.9767942
10,507,3.9550045
10,215,4.9698005
10,419,4.972848
10,243,3.933057
10,610,3.9456892
10,393,3.9874058
10,20,3.9503617
100,344,4
100,354,2
100,268,3
100,321,1
100,355,4
100,750,4
100,266,2
100,288,2
100,302,4
100,340,3
100,689,3
100,905,3
100,289,3
100,691,4
100,316,5
100,1236,3
100,342,3
100,990,3
100,333,3
100,752,4
100,323,3
100,348,3
100,313,5
100,292,2
100,1238,2
100,879,4
100,300,4
100,328,4
100,1235,4
100,1237,3
100,678,3
100,286,3
100,908,1
100,690,4
100,874,1
100,880,1
100,349,3
100,310,3
100,347,4
100,1234,1
100,270,3
100,1233,3
100,326,3
100,269,4
100,258,4
100,900,4
100,886,3
100,294,4
100,272,4
100,881,1
100,895,2
100,892,2
100,887,2
100,885,2
100,346,3
100,751,4
100,271,3
100,898,4
100,315,5
100,347,3.9472673
100,77,3.9772089
100,313,3.9721029
100,297,3.9736068
100,88,3.9812717
100,12,4.9590917
100,190,3.9303465
100,901,4.7653193
100,872,3.9420803
100,307,3.95948
100,348,3.9571476
100,1235,3.760437
100,750,3.916123
100,329,3.9571476
100,302,3.9517982
100,243,3.9434164
100,894,3.880537
100,298,3.9635217
100,7,3.9761503
100,347,3.932887
100,906,3.8575988
100,315,4.9797077
101,829,3
101,304,3
101,596,3
101,222,3
101,471,3
101,405,4
101,281,2
101,252,3
101,282,3
101,369,2
101,928,2
101,1051,2
101,840,3
101,815,3
101,1034,2
101,118,3
101,1057,2
101,121,4
101,109,2
101,24,4
101,756,3
101,284,4
101,975,2
101,50,4
101,122,1
101,237,5
101,123,2
101,1093,1
101,1047,2
101,111,2
101,181,4
101,845,3
101,1,3
101,924,4
101,280,3
101,257,4
101,742,4
101,255,4
101,841,2
101,597,3
101,117,4
101,1132,3
101,147,4
101,7,3
101,926,3
101,370,2
101,288,4
101,125,4
101,979,2
